DOMAIN,DOMAIN_LENGTH,SUBDOMAIN,PORT,AT_SYMBOL,PRE_SUFFIX,HTTPS_HOSTNAME,IP_ADDRESS,SHORTENING,REDIRECTING,SUSPICIOUS_TLD,HTTPS,HTTPS_WILDCARD,HSTS,CSP,X_CONTENT_TYPE_OPTIONS,X_FRAME_OPTIONS,SECURE_COOKIES,MOUSE_OVER,RIGHT_CLICK,POPUP,I_FRAME,FAVICON,WEBSITE_TRAFFIC,FORWARDING,TP_RATING,TP_REVIEWS_COUNT,SA_RATING,SA_BACKLINKS,SA_WEBSITE_SPEED,SA_SSL_CERT,GSO_MALTIVERSE,GSO_APWG,GSO_COMPLYTRON,GSO_DNSFILTER,GSO_FLASHSTART,GSO_IQGLOBAL,GSO_PULSEDIVE,GSO_QUAD9,PR_GLOBAL_RANK,PR_PAGE_RANK,UV_DETECTIONS,UV_SITES_SAME_IP,UV_SITES_SAME_IP_DETECTIONS,TS_TRUSTED,TS_RATING,TS_REVIEWS_COUNT,WHOIS_CREATED_MONTHS,WHOIS_LAST_UPDATED_MONTHS,WHOIS_EXPIRES_IN_MONTHS,WHOIS_DNSSEC,WHOIS_COUNTRY,WHOIS_PRIVACY,TRUST
niococktails.de,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,257278,0,4.6,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27060410,1,0,14,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
crowdfunding-website-reviews.com,28,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,101967,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5424056,2,0,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
7daysperformance.co.uk,19,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,11528,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4033371,3,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
psdunderwear.com,12,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,700752,1,2.9,18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2690869,3,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
umzugsdecken-online.de,19,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,443301,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,117726789,0,0,0,0,1,4.65,86,NaN,NaN,NaN,NaN,NaN,NaN,1
michls-allgaeu-metzgerei.de,24,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,286813,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25740659,1,0,0,0,1,4.84,1973,NaN,NaN,NaN,NaN,NaN,NaN,1
dotmirror.com,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,282495,0,4.7,36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6327300,2,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
drugtestsite.com,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,202653,0,3.5,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36195096,1,0,4,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
vreptiles.com,9,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,209226,0,2.6,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125792887,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
eduzaurus.com,9,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,78978,0,4.3,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,483985,4,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
digestaqure.com,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,NaN,28639,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28257105,1,0,3,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
tauchshop-nuernberg.de,19,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,119630,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35101804,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
anja-pammler.de,12,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,NaN,22979,0,4.0,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,167990813,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
proformanceunlimited.com,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,167002,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3377113,3,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
allkidsnetwork.com,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,64061,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1026151,3,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
obocom.de,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,63169,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10931894,2,0,3,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
boxinus.com,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3515,0,3.1,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10688028,2,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
casinopokerguru.com,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,NaN,102564,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1701009,3,0,4,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
Lampengigant.de,12,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,202529,0,3.9,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15965063,1,0,14,6,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
bragg.com,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,311655,0,0.0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49123,4,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
airfareexperts.com,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,281346,0,2.4,235,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,64711965,1,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
gannet.io,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,198450,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73175268,1,0,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
emsalarmsys.com,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,503424,1,4.0,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56883837,1,0,14,2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
regatta.com,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1212166,1,4.1,17256,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1176488,3,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
couponchief.com,11,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,82634,1,4.6,24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1182474,3,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
campstar.com,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,197825,1,4.3,129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408575,2,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
nailboo.com,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,614619,0,3.8,1034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3497779,3,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
crochetnmore.com,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,NaN,5821,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1522507,3,0,2,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
watchband-berlin.com,16,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,560654,1,4.1,22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14834175,2,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
good-side.co,9,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,NaN,118174,0,0.0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5922754,2,0,14,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
sohandevelopers.com,15,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,87916,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30320008,1,0,14,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
kbsocken.de,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,357410,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25501330,1,0,14,0,1,4.8,297,NaN,NaN,NaN,NaN,NaN,NaN,1
klinkerparadies.de,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,270810,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14787546,2,0,6,4,1,4.85,398,NaN,NaN,NaN,NaN,NaN,NaN,1
yardchippershredder.com,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,NaN,163,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6693173,2,0,6,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
sodapop.com,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,193427,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18059328,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
adrenalogix.com,11,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1425987,1,4.8,153,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9318379,2,0,14,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
rollup-druck.shop,12,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,244543,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,347832605,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
exaschilder.de,11,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,114040,0,4.6,648,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,67583701,1,0,2,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
klicktipp.com,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,237402,1,4.8,89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2668682,3,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
Thebrobe.com,8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,217506,0,0.0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,905035,4,0,14,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
durexindia.com,10,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,382902,1,0.0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4999897,2,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
craftymeraki.com,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,469502,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5677284,2,0,14,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
itssoftservice.com,14,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,NaN,25346,0,3.7,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6528914,2,0,5,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
intl-outdoor.com,12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,81116,0,3.8,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1487289,3,1,14,2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
diplomaframe.com,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,128838,1,0.0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2213170,3,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
planetdesert.com,12,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,455048,0,0.0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,583008,4,0,14,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
absperr-schilder-technik.de,24,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,91224,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11584112,2,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
lax.com,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,266713,1,2.9,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1269791,3,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
nonickel.com,8,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,398808,0,2.4,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3041003,3,0,14,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
eliteessaywriters.com,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,57488,0,3.8,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3064182,3,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
dm-autoteile.de,12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,346413,0,2.5,109,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35410030,1,NaN,NaN,NaN,1,4.54,1664,NaN,NaN,NaN,NaN,NaN,NaN,1
mia-moebel.de,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,130077,1,2.2,57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6476134,2,0,0,0,1,4.84,3652,NaN,NaN,NaN,NaN,NaN,NaN,1
tv-ersatzteile.de,14,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,54138,1,0.0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16651558,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
hemptouch.com,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,195507,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4651381,2,0,9,3,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
yesgamers.com,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,934834,0,4.2,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4356897,2,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
ghalaini.de,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,282828,1,4.5,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,147819018,0,0,14,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
moversandpackerspune.in,20,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,336146,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32466164,1,0,14,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
neomlmsoftware.com,14,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,169351,0,3.7,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4561294,2,0,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
raviday-grill.de,13,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,83171,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
printengel.de,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,430521,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13868363,2,0,14,1,1,4.87,679,NaN,NaN,NaN,NaN,NaN,NaN,1
sarusara.lk,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,NaN,43274,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,86118375,0,0,3,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
vacuumcleanermarket.com,19,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,453705,0,4.6,3579,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1863229,3,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
bundeswehr-us-shop.de,18,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,346895,0,4.1,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44320875,1,0,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
allaroundhomerepair.com,19,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,94780,1,4.6,18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,14,4,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
electronicwhiteboardswarehouse.com,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,247535,0,3.9,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6466697,2,0,14,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
aidot.com,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,248512,1,3.6,86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4545251,2,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
rafaelstore.com,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,315379,1,4.6,3538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14518396,2,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
payforessay.net,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,115270,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1092258,3,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
stefanstools.sourceforge.net,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,9577,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1162636,3,0,14,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
all-sveta.com,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,NaN,1380,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,61053323,1,0,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
971properties.rent,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,86069,0,4.8,45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,14,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
shisharia.de,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1202344,0,3.8,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2275349,3,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
hedo-beauty.shop,11,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,447798,0,5.0,1314,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21497294,1,0,14,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
rihoas.com,6,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,549049,1,3.5,1914,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,568859,4,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
hairtransplantdubai.com,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,238417,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6240561,2,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
BatteryClerk.ca,12,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,222085,0,4.2,16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13315008,2,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
dometic.com,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,273141,0,1.5,211,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1016143,4,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
holzverbindungstechnik.com,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,402577,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25151028,1,0,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
twenty-inch.de,11,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,183342,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16382496,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
lomi.com,4,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,296638,0,1.6,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1219902,3,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
montura-store.de,13,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,444724,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15176230,2,0,14,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
happytiles.com,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,25999,0,3.8,97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59533621,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
